# Dario Salvati     Andrea Zuppolini
# DeepMai
# ML-CUP20
# xx/yy/zz
1,39.91143767120164,-31.795287090025802
2,65.92932377233255,-32.89182155813808
3,74.78987705868762,-27.522963636410655
4,31.76553171378099,-16.451030984084724
5,64.91773660725897,-33.90237941534513
6,51.10565349167825,-40.424872202256964
7,52.87609206342036,-39.707494815289856
8,50.05919494169599,-40.00035577034709
9,35.85164698993343,-23.43624751896397
10,73.74529010574683,-28.348309245298918
11,30.420770526039306,-12.091539159543975
12,35.323544991991035,-21.356499303844046
13,27.871982071081497,-6.577942907422866
14,46.043859074858254,-40.28164446500352
15,71.24478513760532,-29.945921271013376
16,43.35953059474233,-36.58754790264683
17,62.45774803245993,-34.91988067646578
18,38.128969094024605,-27.491350696501836
19,75.18813848128461,-27.04397992731594
20,31.021224116923683,-13.23690108341637
21,74.03171085333373,-27.657670672438243
22,46.31036482653103,-40.3816828968481
23,40.17024669763969,-29.10527781338758
24,37.53920877951796,-26.463229282132318
25,74.44674490813098,-27.964386772507233
26,58.15751599970926,-36.30275301319929
27,70.60821135771144,-30.451113322922453
28,29.734425823207886,-12.28443574938587
29,73.70166472362159,-28.50036329212401
30,32.30845148095606,-15.091418502323009
31,56.438949080444274,-37.88950008237144
32,55.111620928434235,-38.68580824566759
33,29.25057830215062,-10.350407985720913
34,62.94195080158488,-34.34726194930183
35,31.964288147440843,-16.0391801426857
36,70.64340420504284,-29.73351111116787
37,64.61488680109582,-33.59024208727392
38,60.79762226554608,-35.8083024428987
39,30.685256041638485,-14.614420475372322
40,72.75715695090526,-28.676048974431765
41,62.15300008516393,-34.31370127575523
42,48.79821320330412,-40.60926455256124
43,31.529849110016464,-11.941630723085288
44,38.51066791000423,-26.64615897653243
45,30.71784144063897,-14.777274080820046
46,64.39273643876732,-34.26722179149252
47,58.08320875629965,-36.920153008817955
48,64.73992989542069,-33.71246218656571
49,73.67369695920904,-28.13477865213078
50,46.92375410909657,-40.54684914759567
51,37.85208294400004,-27.446024471037322
52,38.70085385558957,-28.478369060908086
53,75.13103240113122,-27.296671940357204
54,29.287072064057647,-11.750865824041266
55,34.00094569805326,-21.377470031530226
56,70.10763812257619,-29.300862773326884
57,71.77752331546432,-28.778772308648986
58,44.74673774468651,-37.637983375259374
59,31.55933066871247,-15.767235636817407
60,55.73973119576768,-38.35265166853803
61,56.69378334930282,-37.32884022157906
62,31.635044759216893,-15.898705359876987
63,46.203996613017026,-40.32133791968052
64,73.03790562207196,-28.69535515317681
65,30.8402037084712,-14.154956529308468
66,37.26035866985601,-25.274037731284732
67,34.07361458933179,-21.17353313829657
68,38.06041389333341,-27.437294284044395
69,56.16141482776327,-38.07280545832983
70,74.890073795794,-27.768416973667467
71,32.01338290998462,-16.098037915556674
72,43.62186576888903,-38.63960675853592
73,30.16572969690481,-13.038181692027027
74,65.14290529985423,-33.62045475535568
75,46.86580778620705,-40.57116853861632
76,64.12575993786047,-34.75705104909273
77,48.23692843139154,-40.618672221901356
78,27.683862285218336,-5.80287564815811
79,36.602785647508924,-25.32716763754286
80,37.64578021264601,-26.72788211039782
81,46.2055784609385,-39.61411463377336
82,40.433602682804775,-32.04329218001555
83,47.46999486573155,-40.51516550902554
84,64.63201317983297,-34.07497752036797
85,50.811708133397744,-40.062519372814904
86,44.44539011106394,-38.10895411073542
87,43.90981286531611,-37.983853557939646
88,39.27527877434853,-29.749999930292656
89,48.39839055164637,-40.54608016098851
90,46.65272664257353,-40.562446371273616
91,27.16984986375593,-6.265327071408388
92,49.28209242845103,-40.27148969828861
93,26.568825482673752,-6.354591616527479
94,27.069537309399934,-5.737111937660494
95,31.072412893882248,-15.163051957734933
96,40.098597343764574,-31.780074913764786
97,73.49587104808899,-27.623297028654775
98,74.91143625168222,-27.10759679700667
99,56.44203282643074,-38.02277118649693
100,32.579932386908105,-18.529417830858588
101,73.99145134092862,-28.410179080363605
102,51.175600930878126,-40.274903653061536
103,48.455191666556956,-40.473626421809875
104,43.41892996917648,-35.29727924575673
105,33.111341385492715,-18.23713117837027
106,30.122007792204634,-13.415227839438701
107,34.24054155159004,-19.74105458205095
108,73.95954489337167,-28.191184399719713
109,42.12593570090938,-34.01898703745696
110,42.31601431575015,-35.3308219540834
111,47.534739941437515,-40.691053873327306
112,49.62230120926595,-40.11089930632706
113,46.543258630520434,-40.428040298068865
114,56.291218709717604,-38.1489261527712
115,39.031465329973265,-29.461731176098443
116,63.659921818974105,-34.16359246697342
117,38.81130811876907,-28.212692921068463
118,63.302598274578656,-34.44435355199716
119,40.69504895950821,-33.29113947376118
120,55.81363746174609,-38.17647535162464
121,32.22461485155717,-18.247063461442977
122,47.91703115552379,-40.724478143562536
123,37.3268161467887,-25.630360240413122
124,46.319326877120055,-40.28954957758535
125,42.74779374267333,-34.030658171916876
126,73.85379406398182,-28.39047950564461
127,64.95432162971099,-33.96216529852702
128,38.451287512067935,-28.802494550822914
129,56.04208199777143,-38.362750332093974
130,37.826479541175395,-26.019503389727454
131,69.84562606641336,-30.549453677150094
132,36.507201718484644,-24.588334668397618
133,49.76811900853878,-40.22911838503427
134,26.37496708732335,-5.467686776648061
135,57.033307464230106,-37.60452647538903
136,62.79483453383983,-34.54472793616989
137,61.85641449211978,-35.59699199379858
138,65.94282477510463,-32.611548663803575
139,44.551494738612035,-37.934121603305215
140,34.95254877107876,-22.149388115246246
141,74.06671887676781,-27.51989832036526
142,35.032559726085246,-22.20733143671294
143,41.676190507386096,-33.99888814631978
144,30.00787695031926,-13.185383515871248
